	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
CLEC6A	0.6269741	0.69215405	0.84825635	0.5912899	0.7564438	0.52409256	0.5334354	0.7526338	0.46134225	0.4394403	0.4785656	0.71040255	0.26680842	0.6898117	0.5094105	0.5361798
CLEC4D	0.73977506	0.8659402	0.97060096	0.7057483	0.8704113	0.5508251	0.51066977	0.9176382	0.36948216	0.46259627	0.37637496	0.85256296	0.102954894	0.83173716	0.507584	0.52688557
RPS6	0.98381454	0.9402085	0.6059307	0.9885478	0.4414868	0.106248684	0.53975993	0.9940234	0.2688178	0.7741364	0.00088622357	0.80066925	0.39646038	0.0059316233	0.9743143	0.0039085494
YAF2	0.9336498	0.86063635	0.8231477	0.96141493	0.28730837	0.1396686	0.7177709	0.9920671	0.41702765	0.60682756	0.0047175293	0.6649933	0.46872592	0.027584095	0.88105744	0.04563407
LBP	0.72111905	0.699356	0.5696453	0.6685717	0.55240923	0.38953412	0.5067295	0.6687171	0.5897931	0.42803308	0.29982835	0.5581131	0.42795855	0.4014841	0.7043276	0.28375235
FCN3	0.7503669	0.7946391	0.24005999	0.6063892	0.5293876	0.32236472	0.6010346	0.4696991	0.81893754	0.42942274	0.8084724	0.7931553	0.5479061	0.6670855	0.7530563	0.14229923
GLYR1	0.87934524	0.77597135	0.6317655	0.92709565	0.31149676	0.22955137	0.5985763	0.97218317	0.38800853	0.5692561	0.016037686	0.5717179	0.48943943	0.04677207	0.831622	0.055205427
CD63	0.85791147	0.94371235	0.98586804	0.8941252	0.9086984	0.4165896	0.5843055	0.97158784	0.46624297	0.49147084	0.08791228	0.8485981	0.10396478	0.804472	0.8271326	0.34946358
TTK	0.8746322	0.8382696	0.8099375	0.92339003	0.42489707	0.2503498	0.6191277	0.97121966	0.48374027	0.4674013	0.019053996	0.56468654	0.36742145	0.12913963	0.8124796	0.09895224
RABAC1	0.8476703	0.9158317	0.96510136	0.9069938	0.77499074	0.3437442	0.61341023	0.96415985	0.531649	0.5031422	0.0285683	0.7055241	0.16183925	0.49178195	0.8553232	0.23704949
LONRF1	0.9868232	0.9073665	0.69338804	0.99016225	0.773706	0.29502034	0.8631654	0.9948454	0.23309283	0.80157983	0.001111943	0.84256464	0.22903809	0.0023628497	0.98763996	0.040628243
U2AF1L4	0.98040867	0.8780276	0.5967468	0.98405993	0.53464764	0.1176042	0.6699685	0.9970029	0.36584967	0.78184354	0.0024914998	0.7652721	0.41295186	0.0040057115	0.95614064	0.015010037
ARNT2	0.9081915	0.8034013	0.7223623	0.9087608	0.37513003	0.21500224	0.69097054	0.97471434	0.50683594	0.53680366	0.020532323	0.62881976	0.4723742	0.059607714	0.82836753	0.086584784
DISC1	0.9040712	0.8349221	0.7799862	0.93189734	0.4828992	0.22704864	0.66157687	0.97368073	0.50392264	0.52289486	0.012899819	0.5891647	0.35477757	0.07444498	0.8815454	0.085569665
ACIN1	0.9362484	0.88995934	0.82065016	0.9421475	0.52998334	0.1864247	0.6215393	0.98138833	0.48660833	0.5978035	0.014586005	0.68188703	0.37587726	0.08121388	0.8957538	0.055682074
ATG101	0.90951574	0.81626874	0.750361	0.9113047	0.46161595	0.20678604	0.6563426	0.96736306	0.6206222	0.43369094	0.018847441	0.51621544	0.3454998	0.0900094	0.8446449	0.103137575
ADAM8	0.74305534	0.7576848	0.75125206	0.835439	0.5633711	0.33101454	0.6167048	0.87923706	0.57310617	0.5255279	0.051985793	0.5660039	0.3762912	0.2541755	0.8066376	0.23339784
ALAS2	0.819341	0.779467	0.5414094	0.8571214	0.44357237	0.2829209	0.5416459	0.8856834	0.4052243	0.45161006	0.03672882	0.55337346	0.45292056	0.116295986	0.8089196	0.07741791
ATP6V1B2	0.9064722	0.940923	0.94738704	0.966594	0.6586783	0.16901197	0.65685207	0.98213255	0.55036265	0.6336024	0.0039088223	0.6714929	0.2055685	0.1545239	0.9287201	0.06123763
STOML2	0.8962538	0.93443596	0.6908754	0.91943765	0.6708522	0.21505931	0.3377255	0.83644795	0.3847371	0.58905077	0.020743458	0.7931984	0.31763864	0.30026054	0.93503755	0.0154048735
MOV10	0.95384747	0.8981627	0.6559086	0.9738462	0.29658073	0.13991852	0.56472653	0.98967874	0.3402554	0.6135356	0.0024187372	0.650056	0.42781568	0.01775239	0.93656325	0.010682641
APOBEC3G	0.9470872	0.83543915	0.64606375	0.9186965	0.49470967	0.1835705	0.6551131	0.982029	0.5288063	0.60787237	0.01881029	0.6994928	0.46936995	0.031052938	0.87501746	0.0786829
SF3B4	0.94591534	0.8824652	0.72300494	0.96793884	0.35467717	0.15735698	0.64694	0.9906267	0.3769526	0.63127023	0.0033093512	0.661028	0.43414453	0.021127366	0.92484516	0.023176027
MRPS31	0.90060705	0.92826927	0.48351738	0.9226129	0.54638994	0.2031911	0.24713872	0.77998734	0.26633602	0.63326836	0.016331447	0.8137342	0.42375842	0.20194943	0.94921106	0.0058841277
FN1	0.8225803	0.83514076	0.52576154	0.71797115	0.6505907	0.3829331	0.5862557	0.70399743	0.5970775	0.49890462	0.2652923	0.72139955	0.43349314	0.4004511	0.82755834	0.16324016
TBC1D4	0.78430766	0.72080463	0.71583253	0.8431423	0.45136103	0.32046023	0.5985697	0.9116098	0.52143383	0.52692455	0.05482309	0.5039422	0.41488352	0.16387562	0.75844765	0.17620936
SOX13	0.93480176	0.8827708	0.85984445	0.96974707	0.39198872	0.22096212	0.63779026	0.9929668	0.331545	0.56688166	0.0046093203	0.636183	0.3019749	0.035850935	0.8687115	0.048308443
PCK1	0.88706684	0.9386801	0.8575485	0.9392683	0.6539468	0.19346224	0.47725922	0.90443563	0.5381653	0.53492904	0.02880724	0.6622245	0.27545145	0.32044768	0.89847285	0.04688957
RPS14	0.97036284	0.9138814	0.7890485	0.97697973	0.43418756	0.15431237	0.6471779	0.99628675	0.329081	0.6641336	0.0023957756	0.7357341	0.3220614	0.014915671	0.93620306	0.016987603
PHLPP2	0.9608055	0.8677671	0.72247934	0.9513989	0.44439209	0.15165715	0.667648	0.99000764	0.6347922	0.4415438	0.0076900963	0.54813117	0.33169833	0.030460758	0.9050108	0.052506752
CAMK2G	0.8817882	0.83702135	0.7445479	0.92448455	0.44678384	0.21429522	0.6149962	0.95674694	0.5066103	0.4728795	0.014441152	0.5732375	0.36465237	0.10396407	0.8830017	0.07200242
ELP2	0.93460566	0.9474927	0.9916074	0.92680824	0.58362097	0.264031	0.55359656	0.9981446	0.24650556	0.48693764	0.009018681	0.86726904	0.05190987	0.3012617	0.6732574	0.09387875
ATP23	0.8595565	0.8702268	0.8993028	0.8982952	0.5007107	0.27618113	0.6384511	0.9672677	0.40977484	0.51142865	0.026611783	0.7090301	0.27812824	0.22461097	0.823317	0.12165126
MYCBP2	0.909091	0.83576715	0.71801335	0.9172648	0.5016646	0.23497277	0.6249639	0.9604598	0.5013863	0.5326846	0.019313103	0.6054072	0.3776243	0.07761322	0.87226605	0.083174266
AGTRAP	0.89550763	0.9498696	0.97973037	0.89142084	0.8247905	0.34897703	0.53192145	0.96708584	0.3855591	0.47833845	0.058232088	0.85804594	0.0907219	0.6632247	0.7807582	0.16462502
APRT	0.9320547	0.8493182	0.7390486	0.9303723	0.48577204	0.19747108	0.6655763	0.9771234	0.5433847	0.5544547	0.011158494	0.6445161	0.37037072	0.052996203	0.8930231	0.07035977
RGS20	0.88206905	0.89070743	0.9443656	0.8823145	0.68734074	0.33290115	0.5851114	0.9699906	0.4904601	0.4376294	0.036413398	0.7114612	0.16386499	0.4329851	0.79752135	0.20023021
DDX3Y	0.9983205	0.9772321	0.8451331	0.9956097	0.39657038	0.03436608	0.8430032	0.9999471	0.48021814	0.89852136	8.548685e-05	0.91847974	0.5709541	0.00034992764	0.9898459	0.0027638962
H3C7	0.99742824	0.9887427	0.9612384	0.99769944	0.7398905	0.022687193	0.8972112	0.99996984	0.34155396	0.96192926	3.864673e-05	0.9616053	0.4345466	0.00059744273	0.9872843	0.0023040934
H3C6	0.99742824	0.9887427	0.9612384	0.99769944	0.73989046	0.022687176	0.8972111	0.99996984	0.34155405	0.96192926	3.864673e-05	0.9616053	0.4345468	0.0005974424	0.9872843	0.0023040955
H3C10	0.99742824	0.9887427	0.9612384	0.99769944	0.7398905	0.022687193	0.8972112	0.99996984	0.34155396	0.96192926	3.864673e-05	0.9616053	0.4345466	0.00059744273	0.9872843	0.0023040934
H3C12	0.99742824	0.9887427	0.9612384	0.99769944	0.7398905	0.022687165	0.8972112	0.99996984	0.34155393	0.96192926	3.8646616e-05	0.9616053	0.43454662	0.0005974424	0.9872843	0.0023040893
H3C11	0.99742824	0.9887427	0.9612384	0.99769944	0.7398905	0.022687193	0.8972112	0.99996984	0.34155396	0.96192926	3.864673e-05	0.9616053	0.4345466	0.00059744273	0.9872843	0.0023040934
H3C8	0.99742824	0.9887427	0.96123827	0.99769944	0.73989046	0.022687193	0.8972111	0.99996984	0.34155405	0.96192926	3.8646802e-05	0.9616053	0.43454677	0.00059744297	0.9872843	0.0023040946
H3C1	0.99742824	0.9887427	0.9612384	0.99769944	0.7398905	0.022687165	0.8972112	0.99996984	0.34155393	0.96192926	3.8646616e-05	0.9616053	0.43454662	0.0005974424	0.9872843	0.0023040893
H3C2	0.99742824	0.9887427	0.9612384	0.99769944	0.7398905	0.022687165	0.8972112	0.99996984	0.34155393	0.96192926	3.8646616e-05	0.9616053	0.43454662	0.0005974424	0.9872843	0.0023040893
H3C3	0.99742824	0.9887427	0.9612384	0.99769944	0.73989046	0.022687161	0.8972111	0.99996984	0.34155405	0.96192926	3.8646616e-05	0.9616053	0.4345468	0.00059744215	0.9872843	0.0023040923
H3C4	0.99742824	0.9887427	0.9612384	0.99769944	0.7398905	0.022687146	0.8972112	0.99996984	0.34155405	0.9619294	3.864658e-05	0.9616053	0.4345467	0.000597441	0.9872843	0.0023040914
PIMREG	0.9495052	0.9598331	0.987773	0.9584203	0.8320238	0.2958413	0.6299354	0.9956916	0.41213056	0.56540143	0.005985366	0.8553545	0.065052815	0.25142527	0.864937	0.123127274
MMP13	0.70291865	0.822504	0.4723496	0.6108035	0.5286253	0.5405677	0.5808645	0.3847995	0.5702528	0.40204188	0.6211842	0.63210094	0.5677152	0.673086	0.7290376	0.28891066
KLF11	0.9042847	0.85012805	0.82345665	0.9374724	0.47520298	0.21247351	0.6898501	0.97519726	0.5277891	0.5026341	0.012052963	0.5933338	0.3606905	0.08420862	0.8834922	0.10425625
SYNCRIP	0.9481026	0.9119771	0.78005147	0.9576883	0.48068428	0.1813986	0.55211574	0.98314476	0.38510215	0.61992764	0.0065117553	0.73751724	0.31794536	0.053354904	0.91516435	0.024545342
MSH2	0.9553071	0.8960137	0.85684085	0.96094126	0.42971644	0.17665285	0.6314435	0.9950806	0.4247018	0.55254287	0.005502864	0.659719	0.28842792	0.036614366	0.879931	0.041397993
PRPF40A	0.9399451	0.9093993	0.8367193	0.96428937	0.47657877	0.18497342	0.68123853	0.9896808	0.43359303	0.6086916	0.0037056417	0.710216	0.352075	0.045170296	0.93068117	0.041219886
H2BC7	0.97172	0.9093694	0.6793393	0.9765969	0.3873975	0.09590826	0.66036505	0.99436	0.40462127	0.6953813	0.0027327102	0.7135008	0.50381774	0.009308702	0.9313553	0.014440033
H2BC10	0.97172	0.9093694	0.6793393	0.9765969	0.3873975	0.09590826	0.66036505	0.99436	0.40462127	0.6953813	0.0027327102	0.7135008	0.50381774	0.009308702	0.9313553	0.014440026
H2BC4	0.97172	0.9093693	0.6793392	0.9765969	0.3873975	0.09590831	0.6603649	0.99436	0.40462133	0.6953812	0.0027327181	0.71350074	0.5038177	0.00930872	0.9313553	0.014440026
H2BC6	0.97172	0.9093693	0.6793392	0.9765969	0.3873975	0.09590831	0.66036487	0.9943599	0.40462127	0.6953812	0.0027327114	0.71350074	0.5038177	0.00930872	0.9313552	0.014440026
H2BC8	0.97172	0.9093694	0.67933935	0.9765969	0.3873975	0.0959082	0.66036516	0.99436	0.4046213	0.69538134	0.0027327077	0.71350086	0.50381774	0.009308694	0.9313553	0.01444002
GGA1	0.8928526	0.86432654	0.8643197	0.9041857	0.67027426	0.25485995	0.7430363	0.9625595	0.6493796	0.56165665	0.019016698	0.7825365	0.23402606	0.22971149	0.8494776	0.12648647
MRPS7	0.8934282	0.93142486	0.5459651	0.921972	0.5490494	0.21026586	0.2713504	0.8047788	0.2717256	0.6327613	0.015794158	0.8181298	0.41314462	0.22313413	0.9465243	0.0070747836
COMT	0.9117795	0.96109384	0.985859	0.93070966	0.8735572	0.36715797	0.56535494	0.9810035	0.41863644	0.48366064	0.052257787	0.8618782	0.07586161	0.7005425	0.82687336	0.19245434
SFPQ	0.9620635	0.8995211	0.7350729	0.96960324	0.44324028	0.14201999	0.674484	0.99288416	0.4460455	0.6679541	0.0037079114	0.6914596	0.4291651	0.018501315	0.9360632	0.02485932
PTPRM	0.8652945	0.7831095	0.7016016	0.87928253	0.47748417	0.25356328	0.6439343	0.92498565	0.5709117	0.40177605	0.047062136	0.52538955	0.3943089	0.17814049	0.844986	0.13884883
ZNF622	0.8846712	0.84038806	0.7264811	0.9568922	0.24041052	0.20904475	0.6323929	0.9851635	0.42416167	0.4603891	0.004362602	0.478747	0.41350895	0.042538017	0.85832703	0.039462596
BABAM1	0.92065585	0.876993	0.90497035	0.9046899	0.62202036	0.26305717	0.57990634	0.97865766	0.45255673	0.49536312	0.022861307	0.6927583	0.17205907	0.1636531	0.82843184	0.10321188
TNRC6B	0.909085	0.8349097	0.7436358	0.95307046	0.25721326	0.19783907	0.64244866	0.98622537	0.45123127	0.47788864	0.0059834714	0.48720148	0.3974429	0.040245734	0.86261344	0.044924084
NCOA5	0.8299039	0.77384764	0.7627498	0.89442086	0.37081558	0.30132484	0.5575836	0.9615718	0.39880297	0.5046963	0.02854876	0.52089137	0.3840906	0.1066301	0.7711239	0.108569585
RPL10A	0.9644818	0.9031052	0.72533625	0.9772255	0.45282438	0.14138097	0.65157354	0.9936273	0.3742091	0.6652867	0.0023047458	0.6937301	0.39306948	0.015983358	0.9468744	0.017340455
COPB1	0.91552764	0.9297807	0.9788079	0.90587527	0.71188766	0.22978939	0.6848556	0.9907774	0.4863507	0.48249766	0.01404061	0.81168526	0.09604867	0.36702242	0.8021281	0.12862271
ARL2BP	0.9476577	0.8063907	0.6322015	0.9191561	0.6957623	0.22392571	0.7055982	0.97320807	0.48881197	0.56388885	0.015795603	0.66075134	0.41116548	0.038431328	0.8986449	0.09669498
COIL	0.9382121	0.8566728	0.7111261	0.95279443	0.36486888	0.18432112	0.663658	0.9865442	0.41441712	0.59352195	0.006498418	0.6593387	0.43774107	0.027217127	0.90280443	0.039570626
CCNJL	0.8471209	0.7142725	0.636115	0.8564793	0.4321139	0.26862982	0.5985905	0.9276413	0.490743	0.5324725	0.05014541	0.56175214	0.46413597	0.09288251	0.78296036	0.13834639
TMSB4X	0.84778243	0.79718673	0.7366938	0.893851	0.3637465	0.24832997	0.6452571	0.95495844	0.49318445	0.5126764	0.024511553	0.604775	0.44121987	0.10529986	0.816246	0.10637143
SCYL1	0.85361713	0.79194236	0.72840285	0.9054128	0.48904076	0.24406245	0.62253195	0.9491515	0.5541269	0.44408303	0.024959732	0.54166675	0.3658306	0.12872505	0.83848333	0.12107137
PHF19	0.93616277	0.84993786	0.7174745	0.95706767	0.32677916	0.15978432	0.68978775	0.98766613	0.37169105	0.6626736	0.005915388	0.6660487	0.5126871	0.019888747	0.8893104	0.036822416
MSR1	0.88928276	0.9575256	0.9527255	0.8061509	0.9126527	0.4518279	0.65139234	0.93757266	0.54635847	0.5607975	0.21482112	0.9139359	0.095951095	0.7168393	0.8640138	0.1981367
STK19	0.9426369	0.8492687	0.7495276	0.940132	0.33601043	0.18742701	0.74004567	0.9901433	0.49060455	0.5875825	0.00807016	0.6608005	0.5017753	0.026004484	0.8827382	0.06727954
CACNA1I	0.60440534	0.57767457	0.53020054	0.6207144	0.5379687	0.46398404	0.5133877	0.6305881	0.533108	0.44384518	0.32343563	0.5395033	0.4926028	0.42217752	0.6454361	0.36281395
KCND2	0.669767	0.65814745	0.61352175	0.69749117	0.5382387	0.39259812	0.5520609	0.7407802	0.5945208	0.44619885	0.20083015	0.51902026	0.47378147	0.3977477	0.6959141	0.29742387
FBXO3	0.8314389	0.7338991	0.6715649	0.83835626	0.45149437	0.2835944	0.586495	0.9209852	0.53467715	0.49289745	0.06571319	0.51861554	0.48099628	0.16455522	0.7873213	0.15499453
RECQL	0.91137946	0.87791044	0.879574	0.9325691	0.34672275	0.20085804	0.55748934	0.99090624	0.46559995	0.5818301	0.011772194	0.5473803	0.4550946	0.08032351	0.7980158	0.062155575
TBL3	0.92408437	0.8602229	0.63623846	0.95824087	0.33321205	0.18696599	0.5453649	0.98313093	0.32312265	0.6465422	0.0059479983	0.63370323	0.47557828	0.028307948	0.9028785	0.019969767
AGO1	0.95180017	0.865006	0.6552091	0.9690137	0.2531615	0.14715552	0.58914596	0.9902649	0.38756603	0.5573361	0.0038853642	0.5725288	0.42663065	0.016685056	0.90368414	0.018461082
PGAM5	0.9008899	0.9111753	0.9536574	0.82678765	0.61234295	0.28581363	0.652227	0.9834615	0.4038692	0.38023356	0.068353385	0.81353676	0.15728445	0.40050757	0.7487488	0.16087015
PRPF3	0.9354005	0.8487482	0.7073567	0.968599	0.30615902	0.16781048	0.64380103	0.99152184	0.36405608	0.587984	0.0039973306	0.58338547	0.42286524	0.018431395	0.89923954	0.028409118
DVL3	0.8886094	0.83619636	0.8132043	0.94747925	0.44181064	0.21141998	0.65697676	0.9813399	0.47234556	0.55060524	0.008241245	0.57731915	0.35328603	0.06764471	0.88262165	0.07202961
ATP5MG	0.91868234	0.95085144	0.9566935	0.8853926	0.79440016	0.25631848	0.45954642	0.9593457	0.39388818	0.46219182	0.032174665	0.8591801	0.087655164	0.53962183	0.85608745	0.05273124
TESC	0.8323833	0.7668398	0.7107998	0.8893962	0.45920452	0.27321088	0.59493345	0.93432444	0.5253418	0.44479153	0.029947404	0.49060237	0.37143245	0.14029042	0.8303258	0.11998963
AMOT	0.9092791	0.85365057	0.7888843	0.93340784	0.4388678	0.22053348	0.62893337	0.9759495	0.44826537	0.51359206	0.011942583	0.6288494	0.33590657	0.07633634	0.87470555	0.062903985
PREX1	0.95811915	0.90432477	0.7955092	0.9737212	0.5492946	0.14258727	0.7053605	0.99124944	0.51159734	0.58243304	0.0025600148	0.6376803	0.29509872	0.024768569	0.9389733	0.031811222
MAP1LC3C	0.9416301	0.87505955	0.8202912	0.94261277	0.44560742	0.16954842	0.7032971	0.9850138	0.6233296	0.47580275	0.0072832596	0.5641861	0.33435822	0.055265088	0.89363956	0.07884147
RFC5	0.924324	0.8616752	0.797068	0.95249486	0.36427325	0.19758241	0.6580111	0.98923653	0.41988397	0.5577398	0.0073835542	0.6215533	0.39768487	0.042814873	0.8757303	0.049838677
ESRP1	0.94348437	0.87654465	0.7897422	0.95141435	0.49782228	0.16914353	0.72817135	0.98777896	0.5532066	0.59790736	0.0057582534	0.68690395	0.3969302	0.042166684	0.92102295	0.06089846
NIN	0.9179498	0.8411134	0.7051757	0.950902	0.30758882	0.1929126	0.652511	0.9808544	0.4781672	0.4839234	0.006818647	0.5344921	0.39068243	0.041650396	0.8787196	0.043911025
SMN1	0.930667	0.8451471	0.7192926	0.9560624	0.33475676	0.16732246	0.6618161	0.9863056	0.39116955	0.5884117	0.0066385367	0.66092163	0.45244884	0.029818438	0.90121305	0.038506918
SMN2	0.9306669	0.845147	0.71929264	0.9560624	0.33475673	0.16732259	0.6618162	0.9863056	0.39116955	0.5884117	0.00663854	0.6609216	0.45244884	0.029818445	0.90121305	0.038506955
TIAM1	0.90176797	0.8926864	0.8867139	0.939624	0.56310767	0.21131103	0.677135	0.9756402	0.5277636	0.50299764	0.00976488	0.65023494	0.29277372	0.17082462	0.88858306	0.09444161
ADARB1	0.8886499	0.76479626	0.70675313	0.9078014	0.39406928	0.21845661	0.5848613	0.97111905	0.4312541	0.5886735	0.024040045	0.6143389	0.48571327	0.05270233	0.8189855	0.09019339
CSE1L	0.9431858	0.9077629	0.9600618	0.8811055	0.6328709	0.25549078	0.6418362	0.9918411	0.45006323	0.44330278	0.021751864	0.76257515	0.11075181	0.21709657	0.77075815	0.10758356
ATP5PD	0.8908622	0.9458755	0.8389744	0.9072765	0.7148305	0.2268155	0.3741594	0.8661607	0.3852585	0.560129	0.026799697	0.8238177	0.21768767	0.4188579	0.91352296	0.02395791
TRA2B	0.9303424	0.8377425	0.59395105	0.9575832	0.31569844	0.18682753	0.55363464	0.9814664	0.3158352	0.6286863	0.006683797	0.62174094	0.45928308	0.02349764	0.9012167	0.020784866
RPL24	0.95935786	0.8681445	0.6678121	0.9571048	0.46465567	0.15377805	0.67497665	0.98876333	0.44958496	0.6388305	0.008186303	0.6976807	0.44769347	0.024863541	0.9162362	0.032008033
PHC1	0.91533643	0.8528264	0.8340866	0.9512138	0.35772523	0.16801403	0.6548198	0.98920643	0.41124102	0.6709229	0.006976026	0.6793209	0.46351326	0.03324353	0.86734134	0.052807737
RPL32	0.9629236	0.9056869	0.69638497	0.9803418	0.32045048	0.13380462	0.6254561	0.9957034	0.32700896	0.68442965	0.0016669846	0.67350435	0.44867772	0.011296513	0.942608	0.010872385
RLIM	0.92391586	0.8250726	0.73755497	0.9388797	0.3918742	0.17260513	0.7125395	0.98384017	0.4551764	0.59885925	0.010509015	0.6897141	0.4796173	0.029325407	0.8778716	0.07166457
ARPC4	0.94971883	0.88316476	0.8591118	0.9608995	0.48961973	0.16070741	0.6864285	0.9932134	0.5479257	0.5100489	0.0044100005	0.6106968	0.25654653	0.046955027	0.908542	0.051151592
MAP1A	0.9442978	0.87792385	0.8516981	0.9610919	0.5495153	0.14278908	0.72926915	0.9874214	0.57392615	0.536818	0.005366128	0.67373616	0.29149297	0.059771013	0.90339386	0.067748144
PPM1K	0.9100194	0.9091642	0.5391668	0.9152762	0.5143027	0.1893876	0.38508534	0.8362682	0.41414967	0.583035	0.019887995	0.7441215	0.41331178	0.13783328	0.92402923	0.015913237
PSMC6	0.9607533	0.8889572	0.8031774	0.9708802	0.41375965	0.1352332	0.7146356	0.9940148	0.530015	0.55108476	0.0029177761	0.58704776	0.34403357	0.020572234	0.927321	0.03776885
USP9X	0.9525201	0.8809514	0.74884933	0.9689295	0.37668517	0.14702246	0.6868825	0.9921753	0.48274207	0.5393205	0.0030966364	0.60693496	0.36177993	0.021644339	0.9216996	0.030542826
TGOLN2	0.9628096	0.9935122	0.9998486	0.99488175	0.9683506	0.104535244	0.8648617	0.99960726	0.38649145	0.78916764	0.00020921754	0.9834131	0.006799895	0.55722284	0.9580731	0.0770808
CASC3	0.8570477	0.79102147	0.72987133	0.9162138	0.30285195	0.23519294	0.5433768	0.9651141	0.3655621	0.52741295	0.01933393	0.58288246	0.41630518	0.08635609	0.8117841	0.05705222
RPS10	0.95395166	0.9075026	0.68272257	0.96100676	0.43560702	0.17928314	0.6716181	0.984615	0.4839103	0.64575875	0.00945201	0.6749081	0.39847904	0.032297116	0.92988634	0.02964105
CCDC57	0.84682375	0.8068498	0.76431304	0.90408295	0.47492415	0.28407913	0.63434446	0.9586622	0.4794908	0.6167204	0.015388416	0.5693445	0.39744374	0.08577365	0.8684177	0.09804356
PPP1R14A	0.83628285	0.7716542	0.7502781	0.88170356	0.59260917	0.27020115	0.59411377	0.92752373	0.60677075	0.42084092	0.02912763	0.52197635	0.28625438	0.17632154	0.8593473	0.1543225
ACTR3B	0.94873923	0.86378026	0.7517431	0.9674566	0.45677793	0.15919812	0.683462	0.99125427	0.57298577	0.49292034	0.0037136606	0.5628125	0.28475934	0.03095321	0.9362355	0.038939625
IFT57	0.80316633	0.7665237	0.75211734	0.88905877	0.36077386	0.2912036	0.64920443	0.9442217	0.5217057	0.4543547	0.02150036	0.45846894	0.423206	0.15359488	0.7713918	0.12455675
H1-2	0.9453533	0.8657165	0.7066151	0.9560456	0.4376133	0.17202063	0.66319937	0.98650056	0.43162528	0.6566835	0.0067940396	0.68049735	0.44395694	0.02759673	0.91136986	0.036221795
UPF1	0.93513644	0.8613006	0.7068671	0.9608256	0.3582646	0.17829618	0.6081798	0.9865674	0.38713557	0.593072	0.0056951772	0.6320205	0.39865214	0.031269785	0.90389407	0.026974618
GRK4	0.94643825	0.90759164	0.787349	0.96060663	0.7399255	0.1762741	0.6811626	0.9764604	0.61749035	0.54929304	0.005254952	0.71856326	0.2539377	0.07245515	0.962445	0.05660675
ECHDC1	0.93201	0.94637996	0.92521346	0.87665325	0.86331594	0.2856094	0.5127653	0.95469075	0.5160365	0.5290451	0.043470625	0.8834708	0.1273841	0.53600717	0.90983987	0.049216323
CLPX	0.8806278	0.9229986	0.5285298	0.90109444	0.59041166	0.2205825	0.26924878	0.71598846	0.32057396	0.6134474	0.026556503	0.80458176	0.40499148	0.27688104	0.93559796	0.010186596
OGDH	0.89112926	0.93993247	0.51076245	0.9226917	0.61442447	0.19370802	0.24728765	0.70109135	0.31970704	0.61172783	0.020466508	0.81265336	0.402366	0.30005226	0.95378035	0.0065152887
PTGES3	0.9215369	0.8605992	0.7911049	0.93935716	0.46108982	0.18628873	0.6384558	0.98172414	0.519453	0.5104629	0.010469284	0.6271601	0.3334875	0.07558729	0.8808051	0.056234967
SMARCC2	0.9608293	0.88988155	0.773586	0.96374655	0.31568664	0.12810491	0.71528906	0.99580485	0.4668295	0.6901548	0.003636232	0.7161661	0.52147573	0.014095511	0.9096417	0.029436307
RASIP1	0.86614174	0.90695626	0.8712596	0.97136253	0.4353624	0.16505347	0.68927485	0.9828389	0.4647188	0.5727352	0.0018675118	0.6181426	0.28932965	0.06649165	0.91666335	0.045608513
RBMXL1	0.9759211	0.9414661	0.7721861	0.9867807	0.45735028	0.11542418	0.68874156	0.998142	0.3740666	0.7891626	0.0009105726	0.7522643	0.4559993	0.0077985143	0.9576948	0.011000272
GFAP	0.9402885	0.88796365	0.83498996	0.9593436	0.45370254	0.17540431	0.70870364	0.9900395	0.4689714	0.55906934	0.004870876	0.679014	0.3190007	0.040869832	0.91011083	0.049837016
BOP1	0.9603081	0.91066414	0.5753907	0.97500235	0.31153688	0.13638754	0.55238146	0.9886432	0.2901853	0.68568206	0.0028529803	0.71030205	0.48034057	0.013680049	0.9442848	0.0069770436
PIM1	0.96109563	0.9274436	0.89417684	0.98041546	0.48938552	0.0914034	0.8000501	0.9963243	0.52875143	0.7608605	0.00069073756	0.83433294	0.3520953	0.015132768	0.9662774	0.026288463
LARP7	0.95408994	0.89725685	0.6087881	0.9669552	0.3813577	0.16083978	0.518573	0.97818667	0.30715635	0.65628	0.004358906	0.7143335	0.4069322	0.021496914	0.93601453	0.012061868
MRPL28	0.9201711	0.94169694	0.3864123	0.9237484	0.5735119	0.1967648	0.175149	0.67233175	0.21489261	0.73744	0.012415381	0.8661937	0.48575044	0.17967539	0.963275	0.0031776559
STRBP	0.93576944	0.8422423	0.658072	0.9607359	0.19498727	0.15896417	0.6037125	0.99175936	0.31455532	0.656196	0.0049836882	0.6553294	0.5552661	0.013524964	0.8881265	0.019016981
FGA	0.8278486	0.81023324	0.77749604	0.77709246	0.6110174	0.27913508	0.6025832	0.8531865	0.63765365	0.51140285	0.15947956	0.6411457	0.344445	0.40465373	0.7417422	0.21152842
BRCC3	0.9311373	0.9041879	0.9423718	0.91651964	0.53429735	0.23407553	0.5840778	0.9929461	0.42124885	0.45594946	0.01405002	0.6908043	0.15595128	0.14082341	0.7652768	0.08863733
DDX23	0.9491927	0.87864864	0.7736394	0.9727395	0.35826918	0.14945033	0.6387895	0.99509513	0.39854473	0.61330235	0.0040200166	0.633455	0.413447	0.021411803	0.8994396	0.028380776
